time_sec,imsi,estimated_ue_x,estimated_ue_y,estimated_ue_z,ue_x,ue_y,ue_z,ecgi,cell_role,rsrp_dbm,timing_advance
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000023,N,-70.517,15
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000024,N,-89.898,20
1.0,24,212.8,1486.36,2.0,165.04,1218.83,2.0,001-01-0000025,N,-97.48,26
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000001,N,-92.259,35
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000002,N,-96.516,30
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000003,N,-96.25,25
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000004,N,-100.089,22
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000005,N,-85.218,21
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000006,N,-93.87,31
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000007,N,-102.913,26
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000008,N,-83.191,21
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000009,N,-95.843,17
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000010,N,-75.6,14
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000011,N,-89.898,29
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000012,N,-88.166,23
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000013,N,-89.657,17
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000014,N,-75.838,12
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000015,N,-65.781,8
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000016,N,-90.085,28
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000017,N,-95.938,22
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000018,N,-82.687,15
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000019,N,-66.861,9
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000020,S,-38.531,3
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000021,N,-96.724,28
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000022,N,-84.142,22
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000023,N,-76.597,16
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000024,N,-84.715,10
1.0,25,2036.37,1554.43,2.0,2177.44,1597.52,2.0,001-01-0000025,N,-54.454,6
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000001,N,-80.557,26
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000002,N,-84.919,27
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000003,N,-102.399,28
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000004,N,-95.163,31
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000005,N,-107.011,34
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000006,N,-89.286,21
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000007,N,-90.665,20
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000008,N,-92.196,22
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000009,N,-94.297,25
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000010,N,-89.748,29
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000011,N,-97.181,15
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000012,N,-90.868,14
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000013,N,-86.319,16
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000014,N,-99.044,20
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000015,N,-92.863,25
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000016,N,-76.383,9
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000017,N,-85.245,8
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000018,N,-91.598,11
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000019,N,-107.276,17
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000020,N,-101.021,22
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000021,N,-65.441,5
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000022,S,-52.479,2
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000023,N,-73.596,8
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000024,N,-90.647,15
1.0,26,376.7,2104.13,2.0,350.85,2090.52,2.0,001-01-0000025,N,-90.442,21
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000001,S,-47.563,1
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000002,N,-64.769,6
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000003,N,-77.406,12
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000004,N,-85.977,19
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000005,N,-110.792,25
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000006,N,-87.529,8
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000007,N,-65.557,10
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000008,N,-70.7,15
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000009,N,-90.511,20
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000010,N,-82.778,26
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000011,N,-91.873,14
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000012,N,-91.402,15
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000013,N,-97.186,19
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000014,N,-98.83,24
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000015,N,-89.613,29
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000016,N,-96.693,21
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000017,N,-72.548,21
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000018,N,-88.662,24
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000019,N,-86.105,28
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000020,N,-93.396,32
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000021,N,-84.515,27
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000022,N,-101.57,28
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000023,N,-84.229,30
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000024,N,-96.352,33
1.0,27,-88.28,78.93,2.0,29.91,-101.42,2.0,001-01-0000025,N,-89.702,37
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000001,N,-63.094,8
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000002,N,-66.949,5
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000003,N,-65.32,6
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000004,N,-85.372,12
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000005,N,-81.84,18
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000006,N,-63.028,9
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000007,S,-57.201,3
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000008,N,-59.507,5
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000009,N,-96.305,11
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000010,N,-90.52,17
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000011,N,-79.691,12
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000012,N,-84.655,9
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000013,N,-76.023,10
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000014,N,-74.953,14
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000015,N,-103.838,19
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000016,N,-96.514,17
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000017,N,-83.471,15
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000018,N,-81.795,16
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000019,N,-82.282,19
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000020,N,-90.716,23
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000021,N,-88.039,23
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000022,N,-83.417,22
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000023,N,-94.228,22
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000024,N,-97.285,24
1.0,28,707.0,436.73,2.0,655.04,319.75,2.0,001-01-0000025,N,-95.966,28
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000001,N,-86.531,33
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000002,N,-101.731,30
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000003,N,-99.79,26
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000004,N,-90.744,23
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000005,N,-103.14,22
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000006,N,-107.344,31
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000007,N,-95.518,26
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000008,N,-100.409,21
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000009,N,-96.67,17
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000010,N,-95.584,16
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000011,N,-101.813,28
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000012,N,-85.326,22
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000013,N,-78.787,17
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000014,N,-65.523,12
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000015,N,-61.723,9
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000016,N,-87.93,27
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000017,N,-81.596,21
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000018,N,-82.768,14
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000019,N,-70.348,8
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000020,S,-42.902,3
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000021,N,-91.313,27
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000022,N,-80.698,21
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000023,N,-91.512,14
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000024,N,-80.51,8
1.0,29,2036.48,1579.78,2.0,2089.36,1716.11,2.0,001-01-0000025,N,-59.862,4
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000001,N,-76.026,18
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000002,N,-88.506,13
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000003,N,-91.485,6
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000004,S,-48.986,2
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000005,N,-71.564,7
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000006,N,-84.883,21
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000007,N,-86.336,15
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000008,N,-90.17,10
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000009,N,-81.028,8
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000010,N,-68.158,10
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000011,N,-98.941,24
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000012,N,-75.992,19
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000013,N,-77.01,16
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000014,N,-86.575,14
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000015,N,-91.427,16
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000016,N,-86.593,28
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000017,N,-94.504,24
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000018,N,-103.088,22
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000019,N,-85.535,21
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000020,N,-87.481,22
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000021,N,-88.548,33
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000022,N,-93.197,30
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000023,N,-99.216,28
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000024,N,-84.255,27
1.0,30,1629.59,1.08,2.0,1482.86,-125.25,2.0,001-01-0000025,N,-83.945,28
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000001,N,-93.854,36
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000002,N,-95.805,33
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000003,N,-87.566,30
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000004,N,-82.893,28
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000005,N,-86.706,27
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000006,N,-101.942,33
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000007,N,-101.218,28
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000008,N,-92.552,24
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000009,N,-87.333,22
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000010,N,-91.544,21
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000011,N,-106.289,29
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000012,N,-86.76,24
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000013,N,-91.777,19
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000014,N,-88.803,16
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000015,N,-84.535,14
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000016,N,-95.924,27
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000017,N,-92.747,21
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000018,N,-94.777,15
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000019,N,-79.13,10
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000020,N,-68.946,8
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000021,N,-91.133,25
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000022,N,-80.927,19
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000023,N,-87.663,13
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000024,N,-80.774,6
1.0,32,2147.3,1975.15,2.0,1975.06,2129.63,2.0,001-01-0000025,S,-51.245,2
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000001,N,-61.352,3
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000002,S,-59.803,3
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000003,N,-87.974,9
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000004,N,-73.1,16
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000005,N,-90.448,22
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000006,N,-65.116,6
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000007,N,-63.918,6
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000008,N,-67.513,11
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000009,N,-92.953,17
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000010,N,-85.877,23
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000011,N,-81.65,12
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000012,N,-64.364,12
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000013,N,-91.344,15
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000014,N,-79.68,20
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000015,N,-90.231,25
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000016,N,-85.749,19
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000017,N,-87.595,18
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000018,N,-78.937,20
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000019,N,-90.248,24
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000020,N,-107.413,29
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000021,N,-83.165,25
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000022,N,-84.573,25
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000023,N,-89.139,26
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000024,N,-104.562,29
1.0,33,377.85,365.27,2.0,276.88,80.04,2.0,001-01-0000025,N,-105.361,33
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000001,N,-83.18,21
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000002,N,-87.92,20
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000003,N,-88.206,20
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000004,N,-89.598,22
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000005,N,-88.101,25
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000006,N,-90.608,16
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000007,N,-78.388,13
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000008,N,-72.923,13
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000009,N,-97.045,16
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000010,N,-95.972,20
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000011,N,-86.799,12
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000012,N,-82.06,7
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000013,N,-76.602,7
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000014,N,-72.005,11
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000015,N,-75.219,17
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000016,N,-77.016,10
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000017,N,-63.467,3
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000018,S,-51.73,3
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000019,N,-95.862,9
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000020,N,-93.912,16
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000021,N,-99.135,12
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000022,N,-80.99,7
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000023,N,-78.021,7
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000024,N,-68.093,11
1.0,34,861.0,1433.72,2.0,771.04,1517.05,2.0,001-01-0000025,N,-108.73,17
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000001,N,-74.885,27
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000002,N,-99.731,24
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000003,N,-86.766,20
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000004,N,-83.311,18
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000005,N,-79.703,18
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000006,N,-86.298,25
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000007,N,-80.33,19
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000008,N,-85.228,15
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000009,N,-83.796,12
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000010,N,-83.656,12
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000011,N,-89.136,22
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000012,N,-100.508,16
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000013,N,-68.134,10
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000014,N,-69.135,6
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000015,N,-74.424,7
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000016,N,-111.056,22
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000017,N,-85.46,15
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000018,N,-78.068,9
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000019,S,-64.687,3
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000020,N,-68.349,4
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000021,N,-91.923,23
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000022,N,-91.567,17
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000023,N,-76.085,12
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000024,N,-80.299,8
1.0,35,1805.99,1343.93,2.0,1703.23,1414.12,2.0,001-01-0000025,N,-74.008,8
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000001,N,-76.852,26
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000002,N,-82.517,26
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000003,N,-96.48,28
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000004,N,-105.596,32
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000005,N,-94.418,36
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000006,N,-89.278,19
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000007,N,-77.108,20
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000008,N,-108.906,23
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000009,N,-76.697,27
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000010,N,-92.626,32
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000011,N,-88.717,13
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000012,N,-77.883,14
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000013,N,-77.112,18
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000014,N,-90.544,23
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000015,N,-109.123,28
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000016,N,-73.389,7
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000017,N,-67.6,9
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000018,N,-79.476,14
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000019,N,-90.467,20
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000020,N,-83.156,26
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000021,S,-25.839,1
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000022,N,-62.94,6
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000023,N,-84.737,12
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000024,N,-92.35,19
1.0,36,-22.08,1999.04,2.0,39.18,2005.9,2.0,001-01-0000025,N,-106.697,25
1.0,37,593.29,458.2,2.0,617.56,419.38,2.0,001-01-0000001,N,-59.288,8
1.0,37,593.29,458.2,2.0,617.56,419.38,2.0,001-01-0000002,N,-79.413,6
1.0,37,593.29,458.2,2.0,617.56,419.38,2.0,001-01-0000003,N,-63.738,7
