time_sec,ecgi,score,threshold,status,is_fake_gt
15.0,001-01-0000013,0.561964,0.642087,LEGIT,0
15.0,001-01-0000014,0.506693,0.642087,LEGIT,0
15.0,001-01-0000015,0.532831,0.642087,LEGIT,0
15.0,001-01-0000016,0.60797,0.642087,LEGIT,0
15.0,001-01-0000017,0.541776,0.642087,LEGIT,0
15.0,001-01-0000018,0.584827,0.642087,LEGIT,0
15.0,001-01-0000019,0.547406,0.642087,LEGIT,0
15.0,001-01-0000020,0.53806,0.642087,LEGIT,0
15.0,001-01-0000021,0.538165,0.642087,LEGIT,0
15.0,001-01-0000022,0.56577,0.642087,LEGIT,0
15.0,001-01-0000023,0.562072,0.642087,LEGIT,0
15.0,001-01-0000024,0.574737,0.642087,LEGIT,0
15.0,001-01-0000025,0.519223,0.642087,LEGIT,0
10.0,001-01-0000001,1.050553,0.607205,FAKE,1
10.0,001-01-0000002,0.553668,0.607205,LEGIT,0
10.0,001-01-0000003,0.538494,0.607205,LEGIT,0
10.0,001-01-0000004,0.546524,0.607205,LEGIT,0
10.0,001-01-0000005,0.525428,0.607205,LEGIT,0
10.0,001-01-0000006,0.532881,0.607205,LEGIT,0
10.0,001-01-0000007,0.558658,0.607205,LEGIT,0
10.0,001-01-0000008,0.564715,0.607205,LEGIT,0
10.0,001-01-0000009,0.479459,0.607205,LEGIT,0
10.0,001-01-0000010,0.522308,0.607205,LEGIT,0
10.0,001-01-0000011,0.553617,0.607205,LEGIT,0
10.0,001-01-0000012,0.567712,0.607205,LEGIT,0
10.0,001-01-0000013,0.528902,0.607205,LEGIT,0
10.0,001-01-0000014,0.558237,0.607205,LEGIT,0
10.0,001-01-0000015,0.50644,0.607205,LEGIT,0
10.0,001-01-0000016,0.559213,0.607205,LEGIT,0
10.0,001-01-0000017,0.549826,0.607205,LEGIT,0
10.0,001-01-0000018,0.55415,0.607205,LEGIT,0
10.0,001-01-0000019,0.499302,0.607205,LEGIT,0
10.0,001-01-0000020,0.53326,0.607205,LEGIT,0
10.0,001-01-0000021,0.541014,0.607205,LEGIT,0
10.0,001-01-0000022,0.558529,0.607205,LEGIT,0
10.0,001-01-0000023,0.509622,0.607205,LEGIT,0
10.0,001-01-0000024,0.601438,0.607205,LEGIT,0
10.0,001-01-0000025,0.474285,0.607205,LEGIT,0
13.0,001-01-0000001,1.045618,0.674665,FAKE,1
13.0,001-01-0000002,0.554917,0.674665,LEGIT,0
13.0,001-01-0000003,0.59387,0.674665,LEGIT,0
13.0,001-01-0000004,0.537038,0.674665,LEGIT,0
13.0,001-01-0000005,0.519837,0.674665,LEGIT,0
13.0,001-01-0000006,0.518707,0.674665,LEGIT,0
13.0,001-01-0000007,0.548851,0.674665,LEGIT,0
13.0,001-01-0000008,0.570241,0.674665,LEGIT,0
13.0,001-01-0000009,0.538873,0.674665,LEGIT,0
13.0,001-01-0000010,0.539959,0.674665,LEGIT,0
13.0,001-01-0000011,0.509824,0.674665,LEGIT,0
13.0,001-01-0000012,0.558808,0.674665,LEGIT,0
13.0,001-01-0000013,0.581695,0.674665,LEGIT,0
13.0,001-01-0000014,0.610931,0.674665,LEGIT,0
13.0,001-01-0000015,0.519473,0.674665,LEGIT,0
13.0,001-01-0000016,0.572855,0.674665,LEGIT,0
13.0,001-01-0000017,0.572609,0.674665,LEGIT,0
13.0,001-01-0000018,0.563171,0.674665,LEGIT,0
13.0,001-01-0000019,0.61401,0.674665,LEGIT,0
13.0,001-01-0000020,0.51152,0.674665,LEGIT,0
13.0,001-01-0000021,0.486972,0.674665,LEGIT,0
13.0,001-01-0000022,0.51344,0.674665,LEGIT,0
13.0,001-01-0000023,0.539607,0.674665,LEGIT,0
13.0,001-01-0000024,0.55473,0.674665,LEGIT,0
13.0,001-01-0000025,0.582344,0.674665,LEGIT,0
5.0,001-01-0000001,1.070177,0.651021,FAKE,1
5.0,001-01-0000002,0.569822,0.651021,LEGIT,0
5.0,001-01-0000003,0.556007,0.651021,LEGIT,0
5.0,001-01-0000004,0.521231,0.651021,LEGIT,0
5.0,001-01-0000005,0.520168,0.651021,LEGIT,0
5.0,001-01-0000006,0.530586,0.651021,LEGIT,0
5.0,001-01-0000007,0.553489,0.651021,LEGIT,0
5.0,001-01-0000008,0.533834,0.651021,LEGIT,0
5.0,001-01-0000009,0.547809,0.651021,LEGIT,0
5.0,001-01-0000010,0.479669,0.651021,LEGIT,0
5.0,001-01-0000011,0.531307,0.651021,LEGIT,0
5.0,001-01-0000012,0.604222,0.651021,LEGIT,0
5.0,001-01-0000013,0.54575,0.651021,LEGIT,0
5.0,001-01-0000014,0.554398,0.651021,LEGIT,0
5.0,001-01-0000015,0.552393,0.651021,LEGIT,0
5.0,001-01-0000016,0.513728,0.651021,LEGIT,0
5.0,001-01-0000017,0.583022,0.651021,LEGIT,0
5.0,001-01-0000018,0.513737,0.651021,LEGIT,0
5.0,001-01-0000019,0.539819,0.651021,LEGIT,0
5.0,001-01-0000020,0.543446,0.651021,LEGIT,0
5.0,001-01-0000021,0.574861,0.651021,LEGIT,0
5.0,001-01-0000022,0.58975,0.651021,LEGIT,0
5.0,001-01-0000023,0.569418,0.651021,LEGIT,0
5.0,001-01-0000024,0.519938,0.651021,LEGIT,0
5.0,001-01-0000025,0.527009,0.651021,LEGIT,0
12.0,001-01-0000001,1.08434,0.611925,FAKE,1
12.0,001-01-0000002,0.525961,0.611925,LEGIT,0
12.0,001-01-0000003,0.539924,0.611925,LEGIT,0
12.0,001-01-0000004,0.531502,0.611925,LEGIT,0
12.0,001-01-0000005,0.55093,0.611925,LEGIT,0
12.0,001-01-0000006,0.549053,0.611925,LEGIT,0
12.0,001-01-0000007,0.582943,0.611925,LEGIT,0
12.0,001-01-0000008,0.563299,0.611925,LEGIT,0
12.0,001-01-0000009,0.5774,0.611925,LEGIT,0
12.0,001-01-0000010,0.524392,0.611925,LEGIT,0
12.0,001-01-0000011,0.542458,0.611925,LEGIT,0
12.0,001-01-0000012,0.549336,0.611925,LEGIT,0
12.0,001-01-0000013,0.575527,0.611925,LEGIT,0
12.0,001-01-0000014,0.547597,0.611925,LEGIT,0
12.0,001-01-0000015,0.530725,0.611925,LEGIT,0
12.0,001-01-0000016,0.533697,0.611925,LEGIT,0
12.0,001-01-0000017,0.585142,0.611925,LEGIT,0
12.0,001-01-0000018,0.537525,0.611925,LEGIT,0
12.0,001-01-0000019,0.533571,0.611925,LEGIT,0
12.0,001-01-0000020,0.543037,0.611925,LEGIT,0
12.0,001-01-0000021,0.506761,0.611925,LEGIT,0
12.0,001-01-0000022,0.523768,0.611925,LEGIT,0
12.0,001-01-0000023,0.558525,0.611925,LEGIT,0
12.0,001-01-0000024,0.525978,0.611925,LEGIT,0
12.0,001-01-0000025,0.561024,0.611925,LEGIT,0
14.0,001-01-0000001,1.063855,0.684238,FAKE,1
14.0,001-01-0000002,0.526926,0.684238,LEGIT,0
14.0,001-01-0000003,0.547697,0.684238,LEGIT,0
14.0,001-01-0000004,0.578395,0.684238,LEGIT,0
14.0,001-01-0000005,0.51147,0.684238,LEGIT,0
14.0,001-01-0000006,0.537725,0.684238,LEGIT,0
14.0,001-01-0000007,0.602552,0.684238,LEGIT,0
14.0,001-01-0000008,0.538422,0.684238,LEGIT,0
14.0,001-01-0000009,0.545223,0.684238,LEGIT,0
14.0,001-01-0000010,0.560466,0.684238,LEGIT,0
14.0,001-01-0000011,0.502435,0.684238,LEGIT,0
14.0,001-01-0000012,0.588403,0.684238,LEGIT,0
14.0,001-01-0000013,0.57872,0.684238,LEGIT,0
14.0,001-01-0000014,0.56889,0.684238,LEGIT,0
14.0,001-01-0000015,0.540268,0.684238,LEGIT,0
14.0,001-01-0000016,0.537214,0.684238,LEGIT,0
14.0,001-01-0000017,0.498379,0.684238,LEGIT,0
14.0,001-01-0000018,0.619751,0.684238,LEGIT,0
14.0,001-01-0000019,0.558949,0.684238,LEGIT,0
14.0,001-01-0000020,0.531046,0.684238,LEGIT,0
14.0,001-01-0000021,0.476984,0.684238,LEGIT,0
14.0,001-01-0000022,0.597301,0.684238,LEGIT,0
14.0,001-01-0000023,0.580754,0.684238,LEGIT,0
14.0,001-01-0000024,0.61866,0.684238,LEGIT,0
14.0,001-01-0000025,0.523921,0.684238,LEGIT,0
3.0,001-01-0000001,1.096499,0.631045,FAKE,1
3.0,001-01-0000002,0.470039,0.631045,LEGIT,0
3.0,001-01-0000003,0.534041,0.631045,LEGIT,0
3.0,001-01-0000004,0.533104,0.631045,LEGIT,0
3.0,001-01-0000005,0.503079,0.631045,LEGIT,0
3.0,001-01-0000006,0.500955,0.631045,LEGIT,0
3.0,001-01-0000007,0.553172,0.631045,LEGIT,0
3.0,001-01-0000008,0.478091,0.631045,LEGIT,0
3.0,001-01-0000009,0.572127,0.631045,LEGIT,0
3.0,001-01-0000010,0.520379,0.631045,LEGIT,0
3.0,001-01-0000011,0.537175,0.631045,LEGIT,0
3.0,001-01-0000012,0.563066,0.631045,LEGIT,0
3.0,001-01-0000013,0.54356,0.631045,LEGIT,0
3.0,001-01-0000014,0.528012,0.631045,LEGIT,0
3.0,001-01-0000015,0.530049,0.631045,LEGIT,0
3.0,001-01-0000016,0.523377,0.631045,LEGIT,0
3.0,001-01-0000017,0.613328,0.631045,LEGIT,0
3.0,001-01-0000018,0.59817,0.631045,LEGIT,0
3.0,001-01-0000019,0.552622,0.631045,LEGIT,0
3.0,001-01-0000020,0.472427,0.631045,LEGIT,0
3.0,001-01-0000021,0.555124,0.631045,LEGIT,0
3.0,001-01-0000022,0.526304,0.631045,LEGIT,0
3.0,001-01-0000023,0.527289,0.631045,LEGIT,0
3.0,001-01-0000024,0.555529,0.631045,LEGIT,0
3.0,001-01-0000025,0.51062,0.631045,LEGIT,0
11.0,001-01-0000001,0.973967,0.673797,FAKE,1
11.0,001-01-0000002,0.51022,0.673797,LEGIT,0
11.0,001-01-0000003,0.512791,0.673797,LEGIT,0
11.0,001-01-0000004,0.51256,0.673797,LEGIT,0
11.0,001-01-0000005,0.500011,0.673797,LEGIT,0
11.0,001-01-0000006,0.572186,0.673797,LEGIT,0
11.0,001-01-0000007,0.517526,0.673797,LEGIT,0
11.0,001-01-0000008,0.60606,0.673797,LEGIT,0
11.0,001-01-0000009,0.543926,0.673797,LEGIT,0
11.0,001-01-0000010,0.561061,0.673797,LEGIT,0
11.0,001-01-0000011,0.601448,0.673797,LEGIT,0
11.0,001-01-0000012,0.573004,0.673797,LEGIT,0
11.0,001-01-0000013,0.569682,0.673797,LEGIT,0
11.0,001-01-0000014,0.564671,0.673797,LEGIT,0
11.0,001-01-0000015,0.535614,0.673797,LEGIT,0
11.0,001-01-0000016,0.545312,0.673797,LEGIT,0
11.0,001-01-0000017,0.596889,0.673797,LEGIT,0
11.0,001-01-0000018,0.572285,0.673797,LEGIT,0
11.0,001-01-0000019,0.534485,0.673797,LEGIT,0
11.0,001-01-0000020,0.583171,0.673797,LEGIT,0
11.0,001-01-0000021,0.513717,0.673797,LEGIT,0
11.0,001-01-0000022,0.560057,0.673797,LEGIT,0
11.0,001-01-0000023,0.529745,0.673797,LEGIT,0
11.0,001-01-0000024,0.520909,0.673797,LEGIT,0
11.0,001-01-0000025,0.562509,0.673797,LEGIT,0
6.0,001-01-0000001,1.028683,0.65742,FAKE,1
6.0,001-01-0000002,0.553926,0.65742,LEGIT,0
6.0,001-01-0000003,0.515405,0.65742,LEGIT,0
6.0,001-01-0000004,0.517714,0.65742,LEGIT,0
6.0,001-01-0000005,0.525079,0.65742,LEGIT,0
6.0,001-01-0000006,0.534679,0.65742,LEGIT,0
6.0,001-01-0000007,0.560283,0.65742,LEGIT,0
6.0,001-01-0000008,0.534269,0.65742,LEGIT,0
6.0,001-01-0000009,0.591547,0.65742,LEGIT,0
6.0,001-01-0000010,0.577195,0.65742,LEGIT,0
6.0,001-01-0000011,0.545333,0.65742,LEGIT,0
6.0,001-01-0000012,0.519143,0.65742,LEGIT,0
6.0,001-01-0000013,0.58772,0.65742,LEGIT,0
6.0,001-01-0000014,0.576876,0.65742,LEGIT,0
6.0,001-01-0000015,0.523617,0.65742,LEGIT,0
6.0,001-01-0000016,0.536309,0.65742,LEGIT,0
6.0,001-01-0000017,0.601792,0.65742,LEGIT,0
6.0,001-01-0000018,0.53315,0.65742,LEGIT,0
6.0,001-01-0000019,0.549226,0.65742,LEGIT,0
6.0,001-01-0000020,0.555805,0.65742,LEGIT,0
6.0,001-01-0000021,0.605615,0.65742,LEGIT,0
6.0,001-01-0000022,0.565495,0.65742,LEGIT,0
6.0,001-01-0000023,0.529587,0.65742,LEGIT,0
6.0,001-01-0000024,0.562141,0.65742,LEGIT,0
6.0,001-01-0000025,0.599237,0.65742,LEGIT,0
8.0,001-01-0000001,1.077412,0.684059,FAKE,1
8.0,001-01-0000002,0.52096,0.684059,LEGIT,0
8.0,001-01-0000003,0.585273,0.684059,LEGIT,0
8.0,001-01-0000004,0.521354,0.684059,LEGIT,0
8.0,001-01-0000005,0.535548,0.684059,LEGIT,0
8.0,001-01-0000006,0.540312,0.684059,LEGIT,0
8.0,001-01-0000007,0.508619,0.684059,LEGIT,0
8.0,001-01-0000008,0.58489,0.684059,LEGIT,0
8.0,001-01-0000009,0.588984,0.684059,LEGIT,0
8.0,001-01-0000010,0.52155,0.684059,LEGIT,0
8.0,001-01-0000011,0.506757,0.684059,LEGIT,0
8.0,001-01-0000012,0.528017,0.684059,LEGIT,0
8.0,001-01-0000013,0.602796,0.684059,LEGIT,0
8.0,001-01-0000014,0.574748,0.684059,LEGIT,0
8.0,001-01-0000015,0.560927,0.684059,LEGIT,0
8.0,001-01-0000016,0.502396,0.684059,LEGIT,0
8.0,001-01-0000017,0.560041,0.684059,LEGIT,0
8.0,001-01-0000018,0.604302,0.684059,LEGIT,0
8.0,001-01-0000019,0.543071,0.684059,LEGIT,0
8.0,001-01-0000020,0.551719,0.684059,LEGIT,0
8.0,001-01-0000021,0.497227,0.684059,LEGIT,0
8.0,001-01-0000022,0.548842,0.684059,LEGIT,0
8.0,001-01-0000023,0.579243,0.684059,LEGIT,0
8.0,001-01-0000024,0.596456,0.684059,LEGIT,0
8.0,001-01-0000025,0.497957,0.684059,LEGIT,0
17.0,001-01-0000001,1.037601,0.64437,FAKE,1
17.0,001-01-0000002,0.532941,0.64437,LEGIT,0
17.0,001-01-0000003,0.507778,0.64437,LEGIT,0
17.0,001-01-0000004,0.498117,0.64437,LEGIT,0
17.0,001-01-0000005,0.567291,0.64437,LEGIT,0
17.0,001-01-0000006,0.554868,0.64437,LEGIT,0
17.0,001-01-0000007,0.575611,0.64437,LEGIT,0
17.0,001-01-0000008,0.593282,0.64437,LEGIT,0
17.0,001-01-0000009,0.575899,0.64437,LEGIT,0
17.0,001-01-0000010,0.568345,0.64437,LEGIT,0
17.0,001-01-0000011,0.537391,0.64437,LEGIT,0
17.0,001-01-0000012,0.499788,0.64437,LEGIT,0
17.0,001-01-0000013,0.546294,0.64437,LEGIT,0
17.0,001-01-0000014,0.637432,0.64437,LEGIT,0
17.0,001-01-0000015,0.560785,0.64437,LEGIT,0
17.0,001-01-0000016,0.537269,0.64437,LEGIT,0
17.0,001-01-0000017,0.521051,0.64437,LEGIT,0
17.0,001-01-0000018,0.527503,0.64437,LEGIT,0
17.0,001-01-0000019,0.527143,0.64437,LEGIT,0
17.0,001-01-0000020,0.580431,0.64437,LEGIT,0
17.0,001-01-0000021,0.504969,0.64437,LEGIT,0
17.0,001-01-0000022,0.540076,0.64437,LEGIT,0
17.0,001-01-0000023,0.576353,0.64437,LEGIT,0
17.0,001-01-0000024,0.556444,0.64437,LEGIT,0
17.0,001-01-0000025,0.539856,0.64437,LEGIT,0
25.0,001-01-0000001,1.12347,0.6745,FAKE,1
25.0,001-01-0000002,0.541414,0.6745,LEGIT,0
25.0,001-01-0000003,0.536058,0.6745,LEGIT,0
25.0,001-01-0000004,0.491187,0.6745,LEGIT,0
25.0,001-01-0000005,0.541096,0.6745,LEGIT,0
25.0,001-01-0000006,0.545736,0.6745,LEGIT,0
25.0,001-01-0000007,0.602814,0.6745,LEGIT,0
25.0,001-01-0000008,0.525892,0.6745,LEGIT,0
25.0,001-01-0000009,0.586482,0.6745,LEGIT,0
25.0,001-01-0000010,0.587982,0.6745,LEGIT,0
25.0,001-01-0000011,0.560835,0.6745,LEGIT,0
25.0,001-01-0000012,0.587141,0.6745,LEGIT,0
25.0,001-01-0000013,0.633714,0.6745,LEGIT,0
25.0,001-01-0000014,0.498985,0.6745,LEGIT,0
25.0,001-01-0000015,0.52168,0.6745,LEGIT,0
25.0,001-01-0000016,0.517926,0.6745,LEGIT,0
25.0,001-01-0000017,0.53475,0.6745,LEGIT,0
25.0,001-01-0000018,0.582476,0.6745,LEGIT,0
25.0,001-01-0000019,0.569041,0.6745,LEGIT,0
25.0,001-01-0000020,0.563567,0.6745,LEGIT,0
25.0,001-01-0000021,0.511565,0.6745,LEGIT,0
25.0,001-01-0000022,0.605809,0.6745,LEGIT,0
25.0,001-01-0000023,0.519191,0.6745,LEGIT,0
25.0,001-01-0000024,0.574686,0.6745,LEGIT,0
25.0,001-01-0000025,0.507071,0.6745,LEGIT,0
20.0,001-01-0000001,1.13959,0.652446,FAKE,1
20.0,001-01-0000002,0.511396,0.652446,LEGIT,0
20.0,001-01-0000003,0.584072,0.652446,LEGIT,0
20.0,001-01-0000004,0.526193,0.652446,LEGIT,0
20.0,001-01-0000005,0.541742,0.652446,LEGIT,0
20.0,001-01-0000006,0.518591,0.652446,LEGIT,0
20.0,001-01-0000007,0.514678,0.652446,LEGIT,0
20.0,001-01-0000008,0.604522,0.652446,LEGIT,0
20.0,001-01-0000009,0.564776,0.652446,LEGIT,0
20.0,001-01-0000010,0.545118,0.652446,LEGIT,0
20.0,001-01-0000011,0.565711,0.652446,LEGIT,0
20.0,001-01-0000012,0.493993,0.652446,LEGIT,0
20.0,001-01-0000013,0.55805,0.652446,LEGIT,0
20.0,001-01-0000014,0.61497,0.652446,LEGIT,0
20.0,001-01-0000015,0.541775,0.652446,LEGIT,0
