time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
2.000,10,753.644,2199.399,2.000,001-01-0000001,-61.671,11.073,-3.219,29
2.000,12,-31.913,130.699,2.000,001-01-0000001,-40.192,15.421,21.830,2
2.000,14,0.802,1255.949,2.000,001-01-0000001,-45.724,11.413,7.561,15
2.000,17,-186.979,440.534,2.000,001-01-0000001,-57.971,16.386,-6.194,6
2.000,27,35.086,-97.167,2.000,001-01-0000001,-39.881,13.319,30.604,2
2.000,28,654.622,320.842,2.000,001-01-0000001,-45.247,15.228,7.724,8
2.000,31,-191.824,346.861,2.000,001-01-0000001,-48.971,13.311,14.502,5
2.000,33,280.934,80.979,2.000,001-01-0000001,-44.019,12.545,13.352,3
2.000,34,775.603,1506.962,2.000,001-01-0000001,-50.277,14.010,5.251,20
2.000,40,406.404,354.629,2.000,001-01-0000001,-42.012,8.933,-1.469,6
2.000,42,-25.842,198.720,2.000,001-01-0000001,-22.713,14.807,39.306,2
2.000,47,219.227,-37.894,2.000,001-01-0000001,-25.323,15.112,29.789,2
2.000,52,405.616,331.769,2.000,001-01-0000001,-48.528,13.411,0.268,5
2.000,53,804.851,22.574,2.000,001-01-0000001,-49.590,11.898,-4.791,9
2.000,57,1220.809,228.776,2.000,001-01-0000001,-61.811,8.365,-3.780,15
2.000,61,-111.676,609.387,2.000,001-01-0000001,-46.053,16.865,10.523,7
2.000,64,585.105,-109.728,2.000,001-01-0000001,-48.010,15.054,5.465,7
2.000,68,337.881,891.733,2.000,001-01-0000001,-48.320,14.526,12.204,11
2.000,72,30.856,290.045,2.000,001-01-0000001,-33.523,13.435,30.329,3
2.000,79,-229.169,508.315,2.000,001-01-0000001,-44.667,15.381,12.142,7
2.000,87,213.408,176.591,2.000,001-01-0000001,-31.216,14.411,22.622,2
2.000,89,-105.871,350.422,2.000,001-01-0000001,-57.974,11.074,2.744,4
2.000,97,63.991,674.894,2.000,001-01-0000001,-52.456,11.852,4.773,8
2.000,107,236.232,510.671,2.000,001-01-0000001,-40.551,11.822,12.047,6
2.000,128,18.500,411.011,2.000,001-01-0000001,-39.238,9.085,10.397,4
2.000,131,1867.332,-78.270,2.000,001-01-0000001,-57.614,12.611,0.912,23
2.000,132,721.613,72.782,2.000,001-01-0000001,-59.282,10.873,4.559,8
2.000,137,67.254,-39.380,2.000,001-01-0000001,-32.041,11.266,27.432,1
2.000,144,-198.281,86.645,2.000,001-01-0000001,-39.592,17.452,26.143,3
2.000,148,830.691,816.485,2.000,001-01-0000001,-54.114,10.956,-0.112,14
2.000,150,383.003,2103.884,2.000,001-01-0000001,-48.412,14.016,2.557,26
2.000,155,306.586,682.132,2.000,001-01-0000001,-49.212,13.057,5.360,8
2.000,163,1663.442,239.288,2.000,001-01-0000001,-51.333,15.215,4.125,21
2.000,172,233.016,294.433,2.000,001-01-0000001,-26.136,10.625,25.581,4
2.000,189,-156.815,-166.786,2.000,001-01-0000001,-32.672,13.704,30.128,4
2.000,190,366.971,49.431,2.000,001-01-0000001,-33.059,14.393,20.762,4
2.000,192,943.083,1265.927,2.000,001-01-0000001,-55.423,10.916,1.608,19
2.000,197,1049.785,694.125,2.000,001-01-0000001,-50.622,10.208,2.947,15
2.000,198,1137.542,1190.537,2.000,001-01-0000001,-55.806,10.767,-1.543,20
