time_sec,imsi,ue_x,ue_y,ue_z,serving_ecgi,rsrp_dbm,rsrq_db,snr_db,timing_advance
5.000,42,-9.262,210.382,2.000,001-01-0000001,-44.508,13.035,10.577,2
5.000,47,223.522,-28.142,2.000,001-01-0000001,-40.813,16.634,18.383,2
5.000,59,784.957,-234.389,2.000,001-01-0000001,-60.808,10.400,-2.256,10
5.000,72,31.049,328.524,2.000,001-01-0000001,-49.139,8.962,5.647,3
5.000,87,240.425,205.704,2.000,001-01-0000001,-37.590,13.528,16.669,2
5.000,113,510.478,181.814,2.000,001-01-0000001,-50.079,13.917,0.194,5
5.000,137,93.998,-5.531,2.000,001-01-0000001,-40.584,14.726,20.209,2
5.000,144,-175.335,100.858,2.000,001-01-0000001,-60.955,7.530,-3.046,4
5.000,164,289.831,562.638,2.000,001-01-0000001,-51.092,14.400,9.207,6
5.000,172,259.650,312.632,2.000,001-01-0000001,-52.176,12.027,1.711,3
5.000,189,-122.078,-164.857,2.000,001-01-0000001,-49.813,9.871,10.042,5
6.000,31,-185.227,351.210,2.000,001-01-0000001,-61.009,9.958,2.799,5
6.000,42,-3.735,214.270,2.000,001-01-0000001,-45.444,12.155,0.574,2
6.000,72,31.113,341.351,2.000,001-01-0000001,-54.287,11.910,-3.988,3
6.000,87,249.431,215.409,2.000,001-01-0000001,-43.400,19.614,14.697,2
6.000,100,829.308,359.307,2.000,001-01-0000001,-57.096,11.665,0.901,9
6.000,107,268.119,514.829,2.000,001-01-0000001,-55.392,11.540,3.944,5
6.000,113,515.595,181.406,2.000,001-01-0000001,-58.797,7.085,-0.599,5
6.000,128,54.281,406.453,2.000,001-01-0000001,-42.399,12.690,19.014,4
6.000,137,102.912,5.753,2.000,001-01-0000001,-42.288,12.190,16.491,2
6.000,172,268.528,318.698,2.000,001-01-0000001,-51.531,6.466,3.399,3
6.000,189,-110.499,-164.213,2.000,001-01-0000001,-58.784,15.069,10.488,5
6.000,193,-132.277,504.511,2.000,001-01-0000001,-45.865,13.693,-2.015,6
7.000,27,60.978,-75.905,2.000,001-01-0000001,-43.970,13.004,15.208,3
7.000,33,301.204,85.656,2.000,001-01-0000001,-43.499,12.966,8.967,2
7.000,47,226.385,-21.640,2.000,001-01-0000001,-39.429,13.976,15.643,2
7.000,52,400.159,331.058,2.000,001-01-0000001,-49.916,14.154,2.334,4
7.000,64,586.934,-103.734,2.000,001-01-0000001,-54.946,10.572,4.509,7
7.000,87,258.437,225.113,2.000,001-01-0000001,-49.325,13.216,6.019,2
7.000,137,111.827,17.036,2.000,001-01-0000001,-34.206,13.893,25.726,2
7.000,144,-160.037,110.334,2.000,001-01-0000001,-41.260,13.480,14.169,4
7.000,147,465.845,340.486,2.000,001-01-0000001,-56.963,9.945,7.973,5
7.000,172,277.406,324.764,2.000,001-01-0000001,-50.355,11.119,1.499,3
7.000,189,-98.920,-163.570,2.000,001-01-0000001,-59.858,17.071,6.260,5
8.000,12,-11.504,137.092,2.000,001-01-0000001,-50.531,15.971,8.333,2
8.000,31,-181.929,353.385,2.000,001-01-0000001,-55.319,9.478,6.862,5
8.000,33,305.258,86.591,2.000,001-01-0000001,-59.828,8.885,-2.545,2
8.000,42,7.319,222.045,2.000,001-01-0000001,-52.596,11.804,2.502,2
8.000,47,227.817,-18.390,2.000,001-01-0000001,-40.897,13.683,4.397,2
8.000,52,399.067,330.915,2.000,001-01-0000001,-49.891,10.786,7.718,4
8.000,107,284.062,516.907,2.000,001-01-0000001,-52.650,5.798,-2.599,5
8.000,134,151.146,411.314,2.000,001-01-0000001,-55.191,11.061,3.118,3
8.000,138,-195.007,1943.353,2.000,001-01-0000001,-62.520,10.081,4.273,23
8.000,147,454.036,338.029,2.000,001-01-0000001,-56.782,10.527,0.252,5
8.000,189,-87.342,-162.927,2.000,001-01-0000001,-42.908,11.197,17.826,5
8.000,190,410.381,64.405,2.000,001-01-0000001,-57.804,8.077,-2.700,4
9.000,42,12.845,225.932,2.000,001-01-0000001,-54.126,11.030,-0.410,2
9.000,47,229.248,-15.139,2.000,001-01-0000001,-45.313,16.821,0.550,2
9.000,52,397.976,330.773,2.000,001-01-0000001,-55.689,13.051,0.870,4
9.000,72,31.306,379.830,2.000,001-01-0000001,-48.500,10.989,2.514,3
9.000,79,-224.360,456.489,2.000,001-01-0000001,-64.153,9.236,1.652,6
9.000,87,276.449,244.522,2.000,001-01-0000001,-34.316,16.475,28.884,2
9.000,113,530.946,180.183,2.000,001-01-0000001,-54.901,13.457,1.349,5
9.000,134,154.956,413.939,2.000,001-01-0000001,-50.026,12.166,5.747,3
9.000,137,129.655,39.602,2.000,001-01-0000001,-29.904,12.049,22.747,1
9.000,147,442.226,335.572,2.000,001-01-0000001,-59.114,15.058,-6.254,5
9.000,164,334.038,555.212,2.000,001-01-0000001,-63.791,7.704,1.460,6
9.000,189,-75.763,-162.284,2.000,001-01-0000001,-57.938,12.580,7.019,5
10.000,12,-4.702,139.223,2.000,001-01-0000001,-49.130,14.041,12.001,2
10.000,42,18.372,229.820,2.000,001-01-0000001,-48.934,9.745,7.386,2
10.000,47,230.680,-11.888,2.000,001-01-0000001,-47.140,14.000,4.395,2
10.000,59,798.244,-228.725,2.000,001-01-0000001,-61.504,10.706,-5.357,10
10.000,72,31.371,392.657,2.000,001-01-0000001,-51.280,11.761,6.179,4
10.000,87,285.455,254.226,2.000,001-01-0000001,-55.641,12.399,8.078,2
10.000,144,-137.091,124.547,2.000,001-01-0000001,-61.041,14.245,4.065,4
10.000,172,304.040,342.963,2.000,001-01-0000001,-50.968,10.717,3.620,3
11.000,9,484.286,751.176,2.000,001-01-0000001,-48.331,12.473,1.756,9
11.000,12,-1.300,140.288,2.000,001-01-0000001,-46.882,15.707,13.794,2
11.000,17,-155.288,455.249,2.000,001-01-0000001,-58.623,13.136,-0.855,6
11.000,33,317.420,89.397,2.000,001-01-0000001,-47.116,14.626,11.884,2
11.000,38,778.629,170.373,2.000,001-01-0000001,-58.242,7.939,-5.201,8
11.000,42,23.899,233.707,2.000,001-01-0000001,-56.307,14.819,2.918,2
11.000,47,232.112,-8.637,2.000,001-01-0000001,-42.591,10.990,11.814,2
11.000,87,294.461,263.930,2.000,001-01-0000001,-45.192,15.666,5.169,3
11.000,137,147.484,62.169,2.000,001-01-0000001,-27.107,13.083,33.813,1
11.000,172,312.918,349.029,2.000,001-01-0000001,-43.242,14.744,17.221,3
12.000,31,-175.331,357.735,2.000,001-01-0000001,-57.725,10.717,5.799,5
12.000,33,321.474,90.333,2.000,001-01-0000001,-47.507,13.490,7.733,2
12.000,42,29.426,237.594,2.000,001-01-0000001,-43.927,13.160,19.235,2
12.000,47,233.543,-5.387,2.000,001-01-0000001,-39.473,11.976,17.252,2
12.000,87,303.466,273.635,2.000,001-01-0000001,-34.692,14.126,22.732,3
12.000,100,821.375,448.586,2.000,001-01-0000001,-52.227,12.196,-2.865,10
12.000,113,546.297,178.959,2.000,001-01-0000001,-49.061,11.944,-1.897,5
13.000,12,5.503,142.419,2.000,001-01-0000001,-55.416,11.044,-3.613,2
13.000,17,-148.246,458.519,2.000,001-01-0000001,-55.466,7.228,-0.930,5
13.000,27,92.049,-50.390,2.000,001-01-0000001,-35.885,16.824,30.751,3
13.000,33,325.528,91.268,2.000,001-01-0000001,-53.905,13.814,8.518,2
13.000,42,34.952,241.482,2.000,001-01-0000001,-49.091,13.460,11.744,2
13.000,47,234.975,-2.136,2.000,001-01-0000001,-52.456,13.444,9.072,2
13.000,87,312.472,283.339,2.000,001-01-0000001,-47.074,14.857,11.428,3
13.000,128,116.897,398.477,2.000,001-01-0000001,-49.927,14.340,2.695,3
13.000,137,165.313,84.735,2.000,001-01-0000001,-33.644,11.401,23.549,1
13.000,147,394.988,325.744,2.000,001-01-0000001,-56.325,9.918,0.944,4
13.000,189,-29.447,-159.711,2.000,001-01-0000001,-63.538,15.740,4.049,4
14.000,12,8.904,143.485,2.000,001-01-0000001,-35.358,14.997,35.883,2
14.000,42,40.479,245.369,2.000,001-01-0000001,-47.327,14.239,11.948,2
14.000,47,236.407,1.115,2.000,001-01-0000001,-49.092,16.063,9.411,2
14.000,87,321.478,293.043,2.000,001-01-0000001,-47.399,12.885,5.537,3
14.000,137,174.228,96.018,2.000,001-01-0000001,-24.485,15.310,32.328,1
14.000,144,-106.496,143.499,2.000,001-01-0000001,-46.520,13.131,14.372,3
14.000,172,339.552,367.227,2.000,001-01-0000001,-63.548,6.415,-3.949,4
15.000,5,141.323,673.183,2.000,001-01-0000001,-61.275,10.921,3.326,7
15.000,27,102.406,-41.886,2.000,001-01-0000001,-40.796,16.151,17.860,2
15.000,42,46.006,249.257,2.000,001-01-0000001,-42.949,15.646,10.553,2
15.000,47,237.838,4.366,2.000,001-01-0000001,-52.656,13.657,5.732,2
15.000,120,681.788,97.283,2.000,001-01-0000001,-63.911,6.187,5.531,7
15.000,137,183.142,107.302,2.000,001-01-0000001,-34.234,14.823,24.162,1
16.000,12,15.707,145.616,2.000,001-01-0000001,-42.174,13.471,14.175,2
16.000,33,337.691,94.074,2.000,001-01-0000001,-47.526,12.507,6.460,3
16.000,42,51.533,253.144,2.000,001-01-0000001,-34.718,14.277,21.032,2
16.000,47,239.270,7.616,2.000,001-01-0000001,-54.075,12.409,4.677,2
16.000,107,347.837,525.223,2.000,001-01-0000001,-60.891,16.804,3.042,6
16.000,137,192.057,118.585,2.000,001-01-0000001,-24.894,9.193,40.000,1
16.000,144,-91.198,152.974,2.000,001-01-0000001,-48.619,16.816,6.898,3
16.000,172,357.308,379.360,2.000,001-01-0000001,-60.182,12.478,-4.829,4
16.000,193,-139.612,638.492,2.000,001-01-0000001,-61.469,7.773,-4.026,7
17.000,5,152.589,699.977,2.000,001-01-0000001,-62.123,10.285,-3.286,7
17.000,12,19.109,146.681,2.000,001-01-0000001,-36.884,12.783,23.059,2
17.000,33,341.745,95.010,2.000,001-01-0000001,-39.330,14.299,15.850,3
17.000,42,57.059,257.032,2.000,001-01-0000001,-40.830,12.055,12.219,2
17.000,47,240.702,10.867,2.000,001-01-0000001,-49.078,13.447,13.710,2
17.000,52,389.245,329.635,2.000,001-01-0000001,-55.613,8.004,4.757,4
17.000,97,136.610,683.239,2.000,001-01-0000001,-51.282,10.627,4.289,7
17.000,134,185.438,434.941,2.000,001-01-0000001,-55.230,10.994,5.099,4
17.000,137,200.971,129.868,2.000,001-01-0000001,-24.056,14.782,31.408,1
17.000,190,475.496,86.867,2.000,001-01-0000001,-45.026,11.422,0.412,4
18.000,42,62.586,260.919,2.000,001-01-0000001,-48.625,16.184,-0.180,2
18.000,47,242.133,14.118,2.000,001-01-0000001,-46.159,10.681,15.168,2
18.000,52,388.153,329.493,2.000,001-01-0000001,-37.638,13.836,11.887,4
18.000,120,703.938,130.043,2.000,001-01-0000001,-54.948,12.145,1.039,7
18.000,126,-222.747,702.940,2.000,001-01-0000001,-52.585,12.242,-2.474,9
18.000,128,161.623,392.780,2.000,001-01-0000001,-48.477,13.231,9.524,3
18.000,137,209.886,141.151,2.000,001-01-0000001,-32.822,15.573,24.327,1
18.000,144,-75.901,162.450,2.000,001-01-0000001,-56.801,12.151,8.263,3
18.000,147,335.939,313.460,2.000,001-01-0000001,-51.409,12.745,19.633,3
18.000,168,1148.123,768.036,2.000,001-01-0000001,-56.062,13.849,-3.770,15
18.000,172,375.064,391.492,2.000,001-01-0000001,-55.792,10.332,-1.698,4
19.000,12,25.912,148.812,2.000,001-01-0000001,-41.612,11.815,8.435,1
19.000,27,123.120,-24.876,2.000,001-01-0000001,-51.758,9.900,8.003,2
19.000,31,-163.786,365.347,2.000,001-01-0000001,-57.014,13.813,4.437,5
19.000,33,349.853,96.880,2.000,001-01-0000001,-47.420,12.054,2.625,3
19.000,38,671.714,142.999,2.000,001-01-0000001,-58.233,11.602,4.679,7
19.000,42,68.113,264.807,2.000,001-01-0000001,-40.551,13.762,16.949,2
19.000,47,243.565,17.369,2.000,001-01-0000001,-44.555,14.836,7.263,2
19.000,52,387.062,329.350,2.000,001-01-0000001,-58.553,9.502,-1.363,4
19.000,87,366.507,341.565,2.000,001-01-0000001,-53.578,6.324,-3.015,4
19.000,100,812.121,552.744,2.000,001-01-0000001,-50.033,16.057,3.584,10
19.000,128,170.568,391.641,2.000,001-01-0000001,-55.894,12.487,-0.972,3
19.000,134,193.058,440.191,2.000,001-01-0000001,-45.276,14.449,4.926,4
19.000,137,218.800,152.434,2.000,001-01-0000001,-47.114,14.515,10.807,1
19.000,147,324.130,311.003,2.000,001-01-0000001,-54.325,11.574,0.309,3
19.000,189,40.026,-155.852,2.000,001-01-0000001,-51.843,13.833,11.198,4
